Distance to Waterway (m),Drainage Direction,Elevation,Fine Earth Density (kg / m^3),Height Above Nearest Drainage (m),Landform Type,Nearest Water Type,Population - 1 km,Population - 10 km,Population - 5 km,Slope (degrees),Soil Clay Fraction,Soil Great Group,Soil Sand Fraction,Upstream Drainage Area (km^2),area,area (km^2),country,id,place_name,risk,type,coordinates,Wind Speed (m/s)
3151.573594680226,southwest,22,144,5.19999885559082,Lower slope (flat),reservoir,69,27024,12987,2.2750867881113392,0.21,3,0.68,0.007507587783038616,1440.4412439484167,0.0014404412439484168,Australia,8fa7006d420c78c,"Narngulu, Geraldton, City Of Greater Geraldton, Western Australia, 6531, Australia",0.14516490012690567,Point,"[114.66158750970942, -28.806064849733094]",
898.1803097267431,north,18,147,9.200000762939453,Upper slope (warm),water,171,41038,24127,1.2872595712359236,0.22,3,0.54,0.014794686809182167,1360.555152464086,0.001360555152464086,Australia,8fbe1a0ac31c651,"Englands Road, North Boambee Valley, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",0.20384636739397516,Point,"[153.07941851268953, -30.32285731856131]",
1742.6749449672004,east,174,137,0.399993896484375,Valley,lake,67,3882,3763,0.9274099368650546,0.23,1,0.66,0.07752356678247452,1042.0376387745644,0.0010420376387745643,Australia,8fbe55c512960cc,"Narrandera, Narrandera Shire Council, New South Wales, 2700, Australia",0.15487977468068234,Point,"[146.5775735926801, -34.73418630019541]",
1476.882901666311,southeast,25,146,14.500000953674316,Upper slope (warm),water,17,76723,4949,2.609466974062519,0.18,1,0.73,0.014509561471641064,3032.9406465511543,0.0030329406465511542,Australia,8fc993496a54d48,"Postans Road, Hope Valley, City Of Kwinana, Western Australia, 6165, Australia",0.19873052659301352,Point,"[115.80929307271606, -32.18766310666697]",
316.0270660074527,southeast,17,131,8.299999237060547,Upper slope (warm),pond,2860,97625,54734,1.082976378605083,0.2,1,0.65,0.007652938831597567,3069.327078177639,0.003069327078177639,Australia,8fbe88b0e93546d,"Buderim Resource Recovery Centre, Syd Lingard Drive, Buderim, Sunshine Coast, Queensland, 4557, Australia",0.3030816995704534,Point,"[153.1006182045545, -26.684004059774963]",
1605.8848841629356,west,19,140,0.10000038146972656,Lower slope (flat),drain,43,117593,7033,0.3091606457115311,0.21,1,0.67,0.01410103403031826,372.932044248847,0.00037293204424884696,Australia,8fb9168d64b3574,"Pellew Road, Edinburgh, Adelaide, City of Salisbury, South Australia, 5111, Australia",0.1409390434184874,Point,"[138.6030684745128, -34.6993662635143]",
591.5410203734602,northwest,27,148,1.5,Lower slope (flat),water,162,55714,9208,0.7181558428462994,0.16,1,0.73,0.007254073861986399,2110.987346717652,0.0021109873467176524,Australia,8fa726d3428aa30,"City of Armadale Landfill and Recycling Facility, Tonkin Highway PSP, Hilbert, Shire Of Serpentine-Jarrahdale, Western Australia, 6122, Australia",0.26088031359165825,Point,"[115.96581912047282, -32.1955083121266]",
4790.100607651563,northeast,98,142,1.0999984741210938,Upper slope (flat),water,9,7786,604,0.49170020332680714,0.29,1,0.61,0.006935492157936096,284.3663840786003,0.0002843663840786003,Australia,8fbe40c0d0098d3,"Centre Road, Moama, Murray River Council, New South Wales, 2731, Australia",0.03326326862237262,Point,"[144.75398751716912, -36.04391117689156]",
831.6445662401879,south,228,135,9.29998779296875,Upper slope (warm),stream,1247,71399,39935,3.144481830335667,0.19,1,0.68,0.006874712184071541,831.48806075777,0.0008314880607577699,Australia,8fbe455ac46a02b,"White Hills sediments Geological Reserve, Brickworks Road, East Bendigo, Bendigo, City of Greater Bendigo, Victoria, 3551, Australia",0.227701263550317,Point,"[144.30517705518548, -36.737814269444286]",
244.8706825588509,southwest,32,138,16.30000114440918,Upper slope (warm),stream,4419,127312,61287,3.495100516139147,0.27,1,0.57,0.007597635500133038,558.272954650627,0.000558272954650627,Australia,8fbe8d890cd0991,"Birkdale Waste Transfer Station, Old Cleveland Road East, Birkdale, Greater Brisbane, Redland City, Queensland, 4160, Australia",0.24580627622435228,Point,"[153.2272304754552, -27.509267413944503]",
473.81339409482854,southeast,18,152,3.8000001907348633,Valley,water,302,120181,24489,0.8690523797278021,0.26,3,0.39,0.0065343379974365234,3110.0754060941927,0.0031100754060941925,Azerbaijan,8f2ce5b9521c8b6,"Khazar Raion, Baku City, Baku, 1046, Azerbaijan",,Point,"[50.14111317971871, 40.427355297120975]",
568.3181128189037,southeast,37,144,0,Lower slope (flat),water,242,110291,18200,0.5116809947487023,0.23,3,0.35,1.9657680988311768,7688.763998039193,0.007688763998039193,Azerbaijan,8f2c08c04251b0c,"Yevlakh District, Central Aran, Azerbaijan",,Point,"[46.993747573677254, 40.69075929874532]",
704.7065142819985,north,11,149,0.10000038146972656,Upper slope (flat),water,460,362004,74462,1.8720652655173642,0.24,0,0.37,0.2610006332397461,3133.9598684318757,0.003133959868431876,Azerbaijan,8f2ce586265951b,"2-ci Sovxoz, Baku, 1098, Azerbaijan",,Point,"[49.90620828632362, 40.52562208719154]",
1910.8293896994933,east,19,160,1.3999996185302734,Upper slope (flat),water,103,6878,1802,1.3641625164489553,0.3,0,0.38,0.30110806226730347,2580.118880420261,0.002580118880420261,Azerbaijan,8f2c0bcc54e946a,"Shamakhi District, Mountainous Shirvan, 5626, Azerbaijan",,Point,"[48.568419727175055, 40.308691584362066]",
4514.579448029923,southeast,113,143,11.400001525878906,Upper slope (flat),water,524,53676,13285,1.2328420243842109,0.29,0,0.26,0.006532657891511917,5912.581210473683,0.005912581210473684,Azerbaijan,8f2c08c96736332,"Xoruzlu, Tartar District, Karabakh, Azerbaijan",,Point,"[47.03982288672393, 40.44478363213673]",
88.21107959668748,northeast,232,143,10.5,Valley,drain,583,85785,8949,1.7399670327563983,0.32,2,0.26,0.05200871452689171,4188.697579779153,0.0041886975797791525,Azerbaijan,8f2c0c79571b748,"Misginli küç., Samukh, Samukh District, Ganja-Dashkasan, 5123, Azerbaijan",,Point,"[46.41713272341969, 40.77444612784936]",
273.8363274494337,north,-11,150,0.3000001907348633,Upper slope (flat),pond,1950,167535,46929,0.739667548790158,0.25,0,0.39,0.045755960047245026,1313.8501015064915,0.0013138501015064915,Azerbaijan,8f2ce58c9a4546e,"Dreamland Golf Club, Qala - Hövsan yolu, Surakhany Raion, Baku City, Baku, 1089, Azerbaijan",,Point,"[50.091561254670914, 40.40575304246461]",
700.4886959929564,southeast,71,146,0,Lower slope (flat),canal,1627,29507,14685,0.7375682650140619,0.27,2,0.29,2.448503017425537,8951.054453725457,0.008951054453725456,Azerbaijan,8f2c0a13255e210,"Beyləqan, Beylagan District, Mil-Mughan, 1200, Azerbaijan",,Point,"[47.59633844461315, 39.75905450191436]",
208.69923747565775,northwest,11,139,0.09999942779541016,Lower slope (flat),canal,239,35356,7287,1.012917015213995,0.26,1,0.36,0.006514373235404491,0,0,Azerbaijan,8f2c08cc3a72533,"Qəribli yolu, Qəribli, Yevlakh District, Central Aran, Azerbaijan",,Point,"[47.23442650408701, 40.63534222405911]",
1261.6486601716122,south,-3,153,3.200000286102295,Upper slope (flat),drain,312,34260,11850,0.6183032897835913,0.29,2,0.3,0.006546333897858858,3157.629691393409,0.003157629691393409,Azerbaijan,8f2c0aa4b00eca0,"Kurdamir District, Central Aran, Azerbaijan",,Point,"[48.134349481534464, 40.30287248558268]",
1869.3065830327293,southeast,56,151,5.200000762939453,Upper slope (flat),canal,417,53606,7926,0.5090086660608988,0.29,0,0.31,0.006562383845448494,6035.929778225006,0.006035929778225006,Azerbaijan,8f2c0a9290f296a,"Qələbədin, Aghjabadi District, Karabakh, Azerbaijan",,Point,"[47.247736630576085, 40.13414424319665]",
186.09261459248148,southwest,6,139,2.3000001907348633,Lower slope (flat),water,20293,2.317099e+06,410948,1.6868546262379152,0.32,0,0.36,0.023479079827666283,666.706223980124,0.000666706223980124,Bangladesh,8f3cf107168c161,"Jirabo, Savar, Savar Subdistrict, Dhaka District, Dhaka Division, 1341, Bangladesh",,Point,"[90.31844020217773, 23.922956708694393]",
454.43014221144443,west,7,117,0.5,Valley,pond,18584,1.013773e+06,390517,0.9163267539100525,0.32,0,0.36,0.007827280089259148,183.78763615341214,0.00018378763615341213,Bangladesh,8f3cf1228753508,"Modon Gonj Road, Madhabdi, Narsingdi, Narsingdi District, Dhaka Division, 1604, Bangladesh",,Point,"[90.69619896608911, 23.90864029269443]",
133.28734891041853,north,37,132,0.3999977111816406,Upper slope (warm),pond,8490,456013,263358,1.714058360830871,0.3,2,0.43,0.00772099569439888,677.7431982149418,0.0006777431982149418,Bangladesh,8f3c1baadb83c03,"Dinajpur, Dinajpur district, Rangpur Division, 5216, Bangladesh",,Point,"[88.65886021368331, 25.633772833292152]",
168.3248536689121,north,5,122,0,Lower slope (flat),river,9478,816790,245335,1.187045396166893,0.28,1,0.4,0.3134125769138336,12263.014950039982,0.012263014950039982,Bangladesh,8f3cf10f0c42b96,"Keraniganj Subdistrict, Dhaka District, Dhaka Division, 1347, Bangladesh",,Point,"[90.2400256396745, 23.773056153217734]",
167.3820614447078,northwest,7,116,0.40000009536743164,Lower slope (flat),water,92116,8.539082e+06,3.462399e+06,1.8847889418662758,0.33,0,0.33,0.007838448509573936,21289.645595437913,0.021289645595437914,Bangladesh,8f3cf176c416ca8,"Green Model Town, Dhaka, Dhaka Metropolitan, Dhaka District, Dhaka Division, 1232, Bangladesh",,Point,"[90.45221696593272, 23.72031431724612]",
863.1993520222115,southwest,10,137,0.2999992370605469,Valley,pond,12967,2.022217e+06,484382,2.2307650939492643,0.26,2,0.45,0.12517765164375305,3766.162387096844,0.003766162387096844,Bangladesh,8f3cf10663803a5,"Kashimpur, Gazipur District, Dhaka Division, 1349, Bangladesh",,Point,"[90.30823999462424, 23.96942432088246]",
308.740037776204,southeast,13,125,0,Valley,water,10819,733316,371686,1.7295370561210774,0.32,1,0.39,0.5054413676261902,2525.019658007326,0.002525019658007326,Bangladesh,8f3ce20910b2c82,"Shomvuganj Road, Mymensingh, Mymensingh District, Mymensingh Division, 2202, Bangladesh",,Point,"[90.43194064129031, 24.752947842369757]",
43.65239501243779,north,13,129,2.1999998092651367,Upper slope (flat),pond,77173,2.814403e+06,910679,1.686884357954282,0.29,1,0.41,0.007825598120689392,3235.8715184550288,0.003235871518455029,Bangladesh,8f3cf1041b8b692,"Board Bazar, Gazipur, Gazipur District, Dhaka Division, 1711, Bangladesh",,Point,"[90.3845284479437, 23.93702078275399]",
29.547545278689473,northwest,8,131,0,Valley (narrow),canal,23431,1.344177e+06,442517,0.7047561815772018,0.31,0,0.37,14.183350563049316,7.351229597776166,7.3512295977761665e-06,Bangladesh,8f3cf1076b5278d,"Baipail, Savar, Savar Subdistrict, Dhaka District, Dhaka Division, 1344, Bangladesh",,Point,"[90.27055589449611, 23.92862349066855]",
2217.2019799752907,northwest,15,123,8.80000114440918,Valley,river,4075,306975,110391,2.978767716803572,0.28,1,0.44,0.023842841386795044,181.58966832933785,0.00018158966832933785,Bangladesh,8f3cc26b30912a1,"Chattogram-Coxs Bazar Highway, Chakaria, Cox's Bazar District, Chattogram Division, 4740, Bangladesh",,Point,"[92.07713938060215, 21.79946717006626]",
481.7692952907112,east,14,121,1.9000005722045898,Upper slope (flat),pond,13284,558845,212363,1.1904630474693987,0.34,2,0.34,0.0078050545416772366,1334.182897018507,0.001334182897018507,Bangladesh,8f3cf1835b7238b,"N404, Tangail, Tangail District, Dhaka Division, 1900, Bangladesh",,Point,"[89.91871426221245, 24.27946674738038]",
465.84233787480593,southwest,12,135,0,Valley (narrow),water,28411,1.987243e+06,452025,0.9163557217520437,0.3,1,0.4,0.5165583491325378,89.00543883073625,8.900543883073625e-05,Bangladesh,8f3cf10738f6cc4,"Jirabo, Savar, Savar Subdistrict, Dhaka District, Dhaka Division, 1341, Bangladesh",,Point,"[90.30408435450987, 23.916439909424117]",
364.8240968790176,northwest,5,-1,0.09999990463256836,Lower slope (flat),river,7651,4.13782e+06,433675,0.3378893248213323,-1,-1,-1,0.015667714178562164,62430.022927764156,0.06243002292776416,Bangladesh,8f3cf10e37907ae,"N R CNG Filling Station এন আর সিএনজি ফিলিং স্টেশন, Dhaka - Aricha Highway, Aminbazar, Boliarpur, Savar Subdistrict, Dhaka District, Dhaka Division, 1347, Bangladesh",,Point,"[90.30124971902373, 23.79796684295181]",
68.09236047454182,south,9,132,1.200000286102295,Valley,water,11066,587945,279617,0.703815715152083,0.31,2,0.31,0.11806479096412659,1020.5049705881888,0.0010205049705881888,Bangladesh,8f3cf060e528d21,"Jessore - Narail Hwy, Fatehpur, Jashore, Jessore District, Khulna Division, 7400, Bangladesh",,Point,"[89.24206904020201, 23.16286694365802]",
140.58181082884545,northeast,7,-1,2.4000003337860107,Valley,river,17136,2.111791e+06,574398,0.33841671193719597,-1,-1,-1,0.00782186072319746,10869.394519265901,0.010869394519265902,Bangladesh,8f3cf106520d6c3,"Dhaka - Tangail Highway, Kodda, Gazipur District, Dhaka Division, 1700, Bangladesh",,Point,"[90.34385211635518, 23.999317081051387]",
26.02888441302744,south,9,130,3.200000286102295,Lower slope (flat),water,22160,1.434014e+06,397530,1.387984968369237,0.32,2,0.38,0.015646982938051224,714.619722842491,0.000714619722842491,Bangladesh,8f3cf1158608849,"Nabinagar - Chandra Highway, Baipail, Sreepur, Savar Subdistrict, Dhaka District, Dhaka Division, 1349, Bangladesh",,Point,"[90.26517245162067, 23.971879926404593]",
66.01522097008251,northwest,4,109,3.799999952316284,Lower slope (flat),lake,8410,2.864713e+06,1.060354e+06,0.6183032897835913,0.29,1,0.36,0.039597269147634506,218.78232085650288,0.00021878232085650287,Bangladesh,8f3cc21810e66f1,"Shagorali Shorok, Chattogram, Chattogram District, Chattogram Division, 4233, Bangladesh",,Point,"[91.81779639003315, 22.310907487110008]",
471.48817084017526,east,11,136,0.40000009536743164,Valley,river,11554,356979,156222,1.372702331332279,0.31,0,0.3,0.031376950442790985,2227.8172250340667,0.002227817225034067,Bangladesh,8f3cf150e143d54,"Faridpur, Faridpur Sadar, Faridpur District, Dhaka Division, 7800, Bangladesh",,Point,"[89.84552381438398, 23.622956763115535]",
65.6678002160788,west,9,125,1.9999995231628418,Upper slope (flat),canal,48581,4.620562e+06,1.070718e+06,1.3853937792028697,0.37,0,0.29,0.007838621735572815,103.51587083684056,0.00010351587083684056,Bangladesh,8f3cf12b4596d20,"Titas Gas Distribution Compant Limited, Dhaka-Sylhet Highway, Mugrakul, Tarabo, Rupganj, Narayangonj district, Dhaka Division, 1430, Bangladesh",,Point,"[90.51560126935729, 23.71742720845661]",
16.1347710448189,southeast,13,127,2.1000003814697266,Lower slope (flat),pond,26945,1.403058e+06,368191,0.676713452020487,0.29,0,0.41,0.007822924293577671,1386.7914165644283,0.0013867914165644284,Bangladesh,8f3cf1158158230,"Nabinagar - Chandra Highway, Savar Subdistrict, Gazipur District, Dhaka Division, 1349, Bangladesh",,Point,"[90.2611469280898, 23.98134611533161]",
38.899510195524925,southeast,10,129,0,Valley (narrow),canal,26569,2.19911e+06,410030,1.8321785725425173,0.3,1,0.38,2.7473058700561523,1001.2477503480409,0.001001247750348041,Bangladesh,8f3cf10737611b2,"Jirabo, Savar, Savar Subdistrict, Dhaka District, Dhaka Division, 1341, Bangladesh",,Point,"[90.31277342020357, 23.908034182829123]",
11.410623546801798,southeast,13,132,0.5,Upper slope (flat),water,17688,883580,410197,0.9146242806655304,0.34,1,0.36,0.007853641174733639,6052.109805924514,0.006052109805924515,Bangladesh,8f3cc6bab54028b,"Cumilla, Cumilla Adarsha Sadar Upazila, Cumilla District, Chattogram Division, 3500, Bangladesh",,Point,"[91.21414173794433, 23.46168519292638]",
110.06697893519792,east,5,119,0,Valley,canal,36987,2.049209e+06,868594,1.6861796011306995,0.36,0,0.31,2.471316337585449,1810.0846673501087,0.0018100846673501088,Bangladesh,8f3cf1666cb336c,"Narayanganj, Narayangonj district, Dhaka Division, 1410, Bangladesh",,Point,"[90.50169245000042, 23.597831788587502]",
122.9630649954118,southwest,204,146,76.79998779296875,Upper slope (warm),water,896,143866,51286,1.7032729368159736,0.35,0,0.39,0.008327151648700237,1725.7280155806172,0.0017257280155806172,Barbados,8f5e72b2ca58644,"Scrap Man Recycling, Highway D, Edgehill Terrace, Grand View, Shop Hill, Saint Thomas, BB22020, Barbados",,Point,"[-59.60251251129919, 13.176341008707341]",
351.2262180772576,southeast,148,141,11.599990844726562,Lower slope (warm),pond,147,13630,6271,4.078443589956781,0.38,3,0.36,0.01635751873254776,176.38569967165995,0.00017638569967165995,Belize,8f452e14598945d,"Melchor de Mencos, Petén, Guatemala",,Point,"[-89.18343953296299, 17.06069644585037]",
154.67267148546708,southeast,29,138,11.199999809265137,Upper slope (flat),stream,92,12446,3408,1.5454433277729842,0.39,4,0.37,0.008182724006474018,187.83259340406062,0.00018783259340406062,Belize,8f45232d145c15d,"Dangriga Transfer Station, Thomas Vincent Ramos Highway, Silk Grass, Stann Creek District, Belize",,Point,"[-88.3035209463242, 16.96843385340228]",
2433.3925819083233,southwest,7,118,0.7000000476837158,Valley,coastline,119,71713,2799,0.7213453294290517,0.4,1,0.41,0.008117303252220154,371.6648529971665,0.0003716648529971665,Belize,8f452a4ce35d750,"Consejo Road, Alta Mira, Corozal, 0000, Belize",,Point,"[-88.3482399310848, 18.435613630167467]",
4156.007634705659,southeast,10,126,8.5,Lower slope (flat),lake,345,11472,5233,0.6987991177027603,0.41,2,0.38,0.0081234285607934,0,0,Belize,8f452a463528c72,"San Roman, Corozal, 232, Belize",,Point,"[-88.50003621428627, 18.30313794528494]",
295.59387491629,southwest,7,151,4.5,Lower slope (flat),stream,4264,119281,48882,1.8051167557621288,0.2,0,0.61,0.07646127045154572,639.1807846317525,0.0006391807846317525,Benin,8f5890a30c82555,"Comè, Comé, Mono Department, Benin",,Point,"[1.882226557928912, 6.395918850915297]",
110.73828031965851,west,355,145,1.699981689453125,Valley,stream,2381,222271,76624,1.1191527761805304,0.1,2,0.71,0.042188361287117004,387.6699865855638,0.0003876699865855638,Benin,8f58a22f030ba9b,"Parakou, Borgou Department, Benin",,Point,"[2.613761969507392, 9.30000086626305]",
44.88852525755605,south,247,110,1.6999969482421875,Lower slope (warm),ditch,2394,30791,17753,1.0177622199604694,0.39,1,0.39,0.008182122372090816,1184.1986176648963,0.0011841986176648962,Bolivia,8f8b2e91bcb5d88,"Shinahota, Municipio Shinahota, Tiraque, Cochabamba, Bolivia",,Point,"[-65.25116334119234, -16.9826119744456]",
391.1989306875058,northeast,250,122,7.6999969482421875,Upper slope (warm),river,839,23778,9278,0.7166585937715766,0.35,0,0.42,0.00818128976970911,528.7338708566077,0.0005287338708566077,Bolivia,8f8b2e98456ac48,"Puente Chimoré, RN4: Villa Tunari-Ivirgarzama, Chimoré, Municipio Chimore, Carrasco, Cochabamba, Bolivia",,Point,"[-65.13914736451078, -17.00153778283068]",
621.4474936119124,southwest,250,137,1.20001220703125,Upper slope (flat),stream,300,24861,9116,0.6468044707223354,0.24,0,0.57,0.008178221993148327,1279.2739840700506,0.0012792739840700505,Bolivia,8f8b049b431cc96,"RN10: Guabirá-Colonia Piraí, Tunari, Chane Independencia, Alianza, Provincia Obispo Santistevan, Santa Cruz, Bolivia",,Point,"[-63.222476629449105, -17.073327357104297]",
1649.7632390404945,northwest,297,122,2.20001220703125,Upper slope (flat),basin,275,21039,5752,1.0195271049258277,0.28,2,0.51,0.008166804909706116,1953.0432390798856,0.0019530432390798855,Bolivia,8f8b2239863444d,"Portachuelo, Sara, Santa Cruz, Bolivia",,Point,"[-63.38010924947632, -17.336965355655195]",
1806.326919675555,north,292,136,4.300018310546875,Lower slope (flat),basin,1143,98044,18659,0.9822974632555085,0.28,1,0.52,0.03267284482717514,7030.518041395328,0.007030518041395328,Bolivia,8f8b22752b989a6,"RN10: Guabirá-Okinawa-Los Troncos, Montero, Provincia Obispo Santistevan, Santa Cruz, 28, Bolivia",,Point,"[-63.19598265911126, -17.30308311948961]",
2212.5058643394495,northwest,219,120,7.5,Upper slope (flat),river,36,9965,1123,0.3091606457115311,0.28,1,0.35,0.008182508870959282,9063.438303462573,0.009063438303462573,Bolivia,8f8b2ed01a76a18,"Ivirgarzama, Municipio Puerto Villarroel, Carrasco, Cochabamba, 200989, Bolivia",,Point,"[-64.89907844561928, -16.973595688089034]",
1317.170799217871,northwest,329,138,2.100006103515625,Upper slope (flat),river,425,47615,10318,0,0.29,0,0.51,0.1632203757762909,20162.139822429628,0.020162139822429627,Bolivia,8f8b220d00f05a2,"Municipio Warnes, Provincia Warnes, Santa Cruz, Bolivia",,Point,"[-63.21714222923874, -17.465788509215443]",
4824.990119243353,northwest,1015,153,4.300048828125,Upper slope (flat),pond,21,8863,1064,0.45962435129814205,0.18,1,0.72,0.007783458102494478,1550.4307080705569,0.0015504307080705568,Botswana,8fbcd9b008ab140,"Kgatleng District, Botswana",,Point,"[26.18996299615201, -24.63437009178844]",
-1,northeast,512,138,31.699981689453125,Lower slope (warm),-1,654,30770,10178,3.0478534516088205,0.23,2,0.59,0.008452281355857849,3084.5586711407027,0.0030845586711407027,Brazil,8f81819ad346c8c,"PE-158, Panelas, Região Geográfica Imediata de Caruaru, Região Geográfica Intermediária de Caruaru, Pernambuco, Northeast Region, 55470-000, Brazil",<nil>,Point,"[-36.022016922387266, -8.662108632015965]",
1039.5463380556557,east,84,132,12.900001525878906,Lower slope (warm),water,79,182925,84537,6.435004108197136,0.28,0,0.54,0.07442955672740936,2874.8545049198624,0.0028748545049198625,Brazil,8f81328ec8d6244,"Itabuna, Região Geográfica Imediata de Ilhéus – Itabuna, Região Geográfica Intermediária de Ilhéus-Itabuna, Bahia, Northeast Region, 45602520, Brazil",0.13109908384870314,Point,"[-39.316818208367486, -14.794404561890651]",
3735.760706059437,south,383,144,12,Lower slope (flat),water,6,40299,15842,2.798082563816495,0.23,1,0.6,0.025134243071079254,431.3865297891323,0.0004313865297891323,Brazil,8f811390b0b6222,"Conceição do Coité, Região Geográfica Imediata de Conceição do Coité, Região Geográfica Intermediária de Feira de Santana, Bahia, Northeast Region, 48730000, Brazil",0.0792647860118372,Point,"[-39.23799369556069, -11.552637585032263]",
2240.769918665061,southwest,657,136,21.79998779296875,Upper slope (warm),water,232,30155,26993,2.378789321004791,0.19,0,0.65,0.008441345766186714,383.90056823782663,0.00038390056823782665,Brazil,8f81aac2416490d,"PE-214, Bom Conselho, Região Geográfica Imediata de Garanhuns, Região Geográfica Intermediária de Caruaru, Pernambuco, Northeast Region, 55330-000, Brazil",0.15066926708784667,Point,"[-36.690691683165696, -9.145165999125142]",
177.87043956421002,northwest,87,133,3.0999984741210938,Lower slope (warm),stream,180,72454,58302,1.1159762892698981,0.21,0,0.63,0.008532561361789703,1074.144411553348,0.001074144411553348,Brazil,8f801152ba8a4e9,"ETE Itapipoca, Avenida Perimetral, Itapipoca, Região Geográfica Imediata de Itapipoca, Região Geográfica Intermediária de Fortaleza, Ceará, Northeast Region, 62500000, Brazil",0.27557312881255597,Point,"[-39.582509287356764, -3.463161968075847]",
641.0658400834088,northwest,78,104,10.100006103515625,Lower slope (flat),water,2347,76159,59859,0.9799575874460481,0.32,0,0.4,0.008525144308805466,2432.7080095335873,0.0024327080095335875,Brazil,8f8a45d29b356b3,"Perimetral Norte Dois, Tabatinga, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, North Region, 69640000, Brazil",0.20709304801175804,Point,"[-69.91745802752651, -4.219654422032572]",
839.3637558251866,southwest,53,115,33.60000228881836,Upper slope (warm),water,10,51877,23332,2.639664926432994,0.24,1,0.56,0.008546862751245499,994.1010755356077,0.0009941010755356078,Brazil,8f8068a2c77201c,"Monte Dourado, Almeirim, Região Geográfica Imediata de Almeirim - Porto de Moz, Região Geográfica Intermediária de Altamira, Pará, North Region, Brazil",0.16557910611922028,Point,"[-52.54790989321637, -0.883423550270252]",
3033.225846209305,north,207,121,25.199996948242188,Upper slope (warm),pond,8,7987,6828,0.4380480877919189,0.23,0,0.54,0.03406430780887604,561.2153244666696,0.0005612153244666696,Brazil,8f802a90b2484f4,"Governador Archer, Região Geográfica Imediata de Presidente Dutra, Região Geográfica Intermediária de Presidente Dutra, Maranhão, Northeast Region, 65770-000, Brazil",0.09721516359534223,Point,"[-44.2834288304117, -4.991824456266158]",
433.67156692413,southwest,293,123,5.29998779296875,Lower slope (warm),river,777,5555,4391,4.822987592273536,0.3,4,0.49,0.016545742750167847,980.5328839221452,0.0009805328839221452,Brazil,8f8132b704aea1c,"BA-262, Almadina, Região Geográfica Imediata de Ilhéus – Itabuna, Região Geográfica Intermediária de Ilhéus-Itabuna, Bahia, Northeast Region, 45640000, Brazil",0.2039033176005383,Point,"[-39.6423405750068, -14.714308974070564]",
3058.0113539820227,southeast,42,124,8.400001525878906,Lower slope (warm),river,18,1196,396,1.3960319588666559,0.28,0,0.54,0.1795056313276291,3019.3459644095933,0.0030193459644095935,Brazil,8fa592d466ce436,"BA-290, Caxangá, Alcobaça, Região Geográfica Imediata de Teixeira de Freitas, Região Geográfica Intermediária de Ilhéus-Itabuna, Bahia, Northeast Region, 45910000, Brazil",0.11821806366630312,Point,"[-39.32029598610526, -17.505823709862447]",
3627.5898242204694,southeast,44,147,12.799999237060547,Upper slope (warm),water,12,48499,17504,2.6238454203423234,0.25,0,0.5,0.017065882682800293,1960.3668921923854,0.0019603668921923854,Brazil,8f800cb9eadc84a,"Itapecuru-Mirim, Região Geográfica Imediata de Itapecuru Mirim, Região Geográfica Intermediária de São Luís, Maranhão, Northeast Region, 65485000, Brazil",0.11147109294342504,Point,"[-44.30997312410901, -3.419955987638282]",
1636.9828960531183,northeast,61,132,16.400001525878906,Upper slope (warm),river,370,44845,41590,4.972791790683743,0.19,0,0.58,0.008525902405381203,1014.2162371212142,0.0010142162371212142,Brazil,8f802a76a06556a,"Coroatá, Região Geográfica Imediata de Codó, Região Geográfica Intermediária de Caxias, Maranhão, Northeast Region, 65415-0002, Brazil",0.1910633240984081,Point,"[-44.112273132567935, -4.149349587198075]",
1663.155187782402,northeast,314,129,63.90000915527344,Upper slope (warm),river,106,23973,9458,9.073193294456503,0.23,0,0.58,0.033611588180065155,1556.403803444044,0.001556403803444044,Brazil,8f81a12083a1ced,"Cova da Onça, Malhador, Região Geográfica Imediata de Itabaiana, Região Geográfica Intermediária de Itabaiana, Sergipe, Northeast Region, Brazil",0.17010203280372335,Point,"[-37.317481456733404, -10.670967339802894]",
119.58621656808316,east,5,137,2.1000001430511475,Lower slope (warm),river,8576,1.415158e+06,307475,0.9274099368650546,0.34,0,0.45,0.007896896451711655,120.85074881107427,0.00012085074881107427,Brazil,8fa8a3994d2b091,"Rua Aldebaran, Recantus, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 26116-460, Brazil",0.2140910129693167,Point,"[-43.379930388129374, -22.71073210740045]",
754.7561104727151,northeast,150,133,59.79999542236328,Upper slope (warm),river,4,23210,10143,3.336335389904925,0.26,2,0.55,0.016730785369873047,11717.745620316495,0.011717745620316494,Brazil,8f8112885a093b5,"Entre Rios, Região Geográfica Imediata de Alagoinhas, Região Geográfica Intermediária de Salvador, Bahia, Northeast Region, Brazil",0.208983643666539,Point,"[-38.056783593458164, -11.976508513061944]",
2292.3988467269264,northwest,51,117,30.19999885559082,Upper slope (warm),lake,92,46818,45535,2.16411461032981,0.26,0,0.62,0.008543994277715683,581.6830801388453,0.0005816830801388453,Brazil,8f8a9d08260042d,"PA-439, Oriximiná, Região Geográfica Imediata de Oriximiná, Região Geográfica Intermediária de Santarém, Pará, North Region, Brazil",0.11756251150115733,Point,"[-55.8454169398171, -1.740022553220617]",
